country,iso3,continent,lat_grid,lon_grid,inform_risk_score,risk_label,eq_count,eq_mag_mean,eq_mag_max,eq_depth_mean
United States of America,USA,North America,42.5,-107.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,43.5,-107.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,44.5,-107.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,45.5,-107.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,46.5,-107.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,47.5,-107.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,48.5,-107.5,3.2,Low,0,0.0,0.0,0.0
Canada,CAN,North America,49.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,50.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,51.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,52.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,53.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,54.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,55.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,66.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,70.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,71.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,72.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,75.5,-107.5,2.7,Low,0,0.0,0.0,0.0
Mexico,MEX,North America,23.5,-106.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,24.5,-106.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,25.5,-106.5,4.8,Medium,2,4.8,5.1,21.95
Mexico,MEX,North America,26.5,-106.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,27.5,-106.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,28.5,-106.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,29.5,-106.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,30.5,-106.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,31.5,-106.5,4.8,Medium,0,0.0,0.0,0.0
United States of America,USA,North America,32.5,-106.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,33.5,-106.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,34.5,-106.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,35.5,-106.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,36.5,-106.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,37.5,-106.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,38.5,-106.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,39.5,-106.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,40.5,-106.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,41.5,-106.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,42.5,-106.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,43.5,-106.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,44.5,-106.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,45.5,-106.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,46.5,-106.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,47.5,-106.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,48.5,-106.5,3.2,Low,0,0.0,0.0,0.0
Canada,CAN,North America,49.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,50.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,51.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,52.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,53.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,54.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,55.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,66.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,70.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,71.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,72.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,73.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,75.5,-106.5,2.7,Low,0,0.0,0.0,0.0
Mexico,MEX,North America,20.5,-105.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,22.5,-105.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,23.5,-105.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,24.5,-105.5,4.8,Medium,1,4.5,4.5,10.0
Mexico,MEX,North America,25.5,-105.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,26.5,-105.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,27.5,-105.5,4.8,Medium,5,4.8,5.4,9.47
Mexico,MEX,North America,28.5,-105.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,29.5,-105.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,30.5,-105.5,4.8,Medium,1,4.6,4.6,10.0
United States of America,USA,North America,31.5,-105.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,32.5,-105.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,33.5,-105.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,34.5,-105.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,35.5,-105.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,36.5,-105.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,37.5,-105.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,38.5,-105.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,39.5,-105.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,40.5,-105.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,41.5,-105.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,42.5,-105.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,43.5,-105.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,44.5,-105.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,45.5,-105.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,46.5,-105.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,47.5,-105.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,48.5,-105.5,3.2,Low,0,0.0,0.0,0.0
Canada,CAN,North America,49.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,50.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,51.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,52.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,53.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,54.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,55.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,66.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,68.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,70.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,71.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,72.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,73.5,-105.5,2.7,Low,0,0.0,0.0,0.0
Mexico,MEX,North America,19.5,-104.5,4.8,Medium,10,5.12,5.8,26.647
Mexico,MEX,North America,20.5,-104.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,21.5,-104.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,22.5,-104.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,23.5,-104.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,24.5,-104.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,25.5,-104.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,26.5,-104.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,27.5,-104.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,28.5,-104.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,29.5,-104.5,4.8,Medium,0,0.0,0.0,0.0
United States of America,USA,North America,30.5,-104.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,31.5,-104.5,3.2,Low,7,4.6857,5.0,7.1008
United States of America,USA,North America,32.5,-104.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,33.5,-104.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,34.5,-104.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,35.5,-104.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,36.5,-104.5,3.2,Low,1,5.0,5.0,5.0
United States of America,USA,North America,37.5,-104.5,3.2,Low,3,4.8333,5.3,4.6667
United States of America,USA,North America,38.5,-104.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,39.5,-104.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,40.5,-104.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,41.5,-104.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,42.5,-104.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,43.5,-104.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,44.5,-104.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,45.5,-104.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,46.5,-104.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,47.5,-104.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,48.5,-104.5,3.2,Low,0,0.0,0.0,0.0
Canada,CAN,North America,49.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,50.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,51.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,52.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,53.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,54.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,55.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,66.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,70.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,78.5,-104.5,2.7,Low,0,0.0,0.0,0.0
Mexico,MEX,North America,18.5,-103.5,4.8,Medium,28,4.8321,5.8,23.7615
Mexico,MEX,North America,19.5,-103.5,4.8,Medium,2,4.5,4.5,55.3
Mexico,MEX,North America,20.5,-103.5,4.8,Medium,1,4.5,4.5,10.0
Mexico,MEX,North America,21.5,-103.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,22.5,-103.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,23.5,-103.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,24.5,-103.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,25.5,-103.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,26.5,-103.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,27.5,-103.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,28.5,-103.5,4.8,Medium,0,0.0,0.0,0.0
United States of America,USA,North America,29.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,30.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,31.5,-103.5,3.2,Low,3,5.0333,5.4,7.2499
United States of America,USA,North America,32.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,33.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,34.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,35.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,36.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,37.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,38.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,39.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,40.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,41.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,42.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,43.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,44.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,45.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,46.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,47.5,-103.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,48.5,-103.5,3.2,Low,0,0.0,0.0,0.0
Canada,CAN,North America,49.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,50.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,51.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,52.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,53.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,54.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,55.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,66.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,69.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,70.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,78.5,-103.5,2.7,Low,0,0.0,0.0,0.0
Mexico,MEX,North America,18.5,-102.5,4.8,Medium,27,5.1741,7.6,42.8413
Mexico,MEX,North America,19.5,-102.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,20.5,-102.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,21.5,-102.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,22.5,-102.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,23.5,-102.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,24.5,-102.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,25.5,-102.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,26.5,-102.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,27.5,-102.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,28.5,-102.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,29.5,-102.5,4.8,Medium,0,0.0,0.0,0.0
United States of America,USA,North America,30.5,-102.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,31.5,-102.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,32.5,-102.5,3.2,Low,1,5.2,5.2,8.1923
United States of America,USA,North America,33.5,-102.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,34.5,-102.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,35.5,-102.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,36.5,-102.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,37.5,-102.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,38.5,-102.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,39.5,-102.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,40.5,-102.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,41.5,-102.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,42.5,-102.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,43.5,-102.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,44.5,-102.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,45.5,-102.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,46.5,-102.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,47.5,-102.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,48.5,-102.5,3.2,Low,0,0.0,0.0,0.0
Canada,CAN,North America,49.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,50.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,51.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,52.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,53.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,54.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,55.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,61.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,62.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,63.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,64.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,65.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,66.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,67.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,78.5,-102.5,2.7,Low,0,0.0,0.0,0.0
Mexico,MEX,North America,18.5,-101.5,4.8,Medium,28,5.0107,6.1,59.885
Mexico,MEX,North America,19.5,-101.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,20.5,-101.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,21.5,-101.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,22.5,-101.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,23.5,-101.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,24.5,-101.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,25.5,-101.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,26.5,-101.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,27.5,-101.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,28.5,-101.5,4.8,Medium,0,0.0,0.0,0.0
Mexico,MEX,North America,29.5,-101.5,4.8,Medium,0,0.0,0.0,0.0
United States of America,USA,North America,30.5,-101.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,31.5,-101.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,32.5,-101.5,3.2,Low,1,4.6,4.6,8.4369
United States of America,USA,North America,33.5,-101.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,34.5,-101.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,35.5,-101.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,36.5,-101.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,37.5,-101.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,38.5,-101.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,39.5,-101.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,40.5,-101.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,41.5,-101.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,42.5,-101.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,43.5,-101.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,44.5,-101.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,45.5,-101.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,46.5,-101.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,47.5,-101.5,3.2,Low,0,0.0,0.0,0.0
United States of America,USA,North America,48.5,-101.5,3.2,Low,0,0.0,0.0,0.0
Canada,CAN,North America,49.5,-101.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,50.5,-101.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,51.5,-101.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,52.5,-101.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,53.5,-101.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,54.5,-101.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,55.5,-101.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,56.5,-101.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,57.5,-101.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,58.5,-101.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,59.5,-101.5,2.7,Low,0,0.0,0.0,0.0
Canada,CAN,North America,60.5,-101.5,2.7,Low,0,0.0,0.0,0.0
